epoch,loss,lr,val_loss
43,0.6042306859468677,0.001,0.7577353255629079
44,0.6016733220864817,0.001,0.7275060485842298
45,0.604034056829423,0.001,0.7159664852585418
46,0.6054142237324076,0.001,0.678858165115003
47,0.5788058655470917,0.001,0.6484828903561547
48,0.5628906970786065,0.001,0.697656503515354
49,0.6464383330234548,0.001,1.2935339658877103
50,0.6220491823461867,0.001,0.7560111377843712
51,0.5566409963000681,0.001,0.6619585078962368
52,0.5521705631435532,0.001,0.7027635829022185
53,0.5630994076581345,0.001,0.6506148368081838
54,0.541120620117974,0.001,0.6902765011848784
55,0.5389010909291887,0.001,0.707085162439555
56,0.5370039333080509,0.001,0.6764351233859166
57,0.5212574160283374,0.001,0.6023707384461755
58,0.5085311926824531,0.001,0.6238500665360283
59,0.5061918862701691,0.001,0.5998423447786918
60,0.5102052852972266,0.001,0.599154388505673
61,0.4942647438381136,0.001,0.6122308064304877
62,0.5315136102978716,0.001,0.5885185425576096
63,0.49277917180479186,0.001,1.1360773572283516
64,0.5503700753462684,0.001,0.8623005092680991
65,0.534576283134136,0.001,0.6880592026458897
66,0.5128340380093486,0.001,0.7955029041457207
67,0.557657531395401,0.001,0.8602690568608513
68,0.5175618229760337,0.001,0.6308423333646708
69,0.48418534431875365,0.001,0.5868783254497607
70,0.47156200719248387,0.001,0.5853460098939206
71,0.4672476500272751,0.001,0.5468958146783837
72,0.4549140099090399,0.001,0.557231758475457
73,0.45181580809588284,0.001,0.5474078099086325
74,0.45043743993203667,0.001,0.5431922114954032
75,0.44509273951815576,0.001,0.5635333295954701
76,0.46697199144928725,0.001,0.5219046427092804
77,0.4400429398435907,0.001,0.5407718519753317
78,0.5365406197985423,0.001,19.413936993023295
79,0.7836183343351502,0.001,0.7966767422174088
80,0.582063073196362,0.001,0.7795376364942377
81,0.5136591509445426,0.001,0.6260445714764
82,0.4812693184184045,0.001,0.5686300360097848
83,0.467826483483167,0.001,0.546905307849555
84,0.45704142472793147,0.001,0.5407750540565186
85,0.44908199589891534,0.001,0.532778358904398
86,0.44414105304737683,0.001,0.5277544889824424
87,0.4373416028071925,0.001,0.5244846233529934
88,0.43441770678942965,0.001,0.5203020130805527
89,0.4284623835197429,0.001,0.5150855884742246
90,0.4274326396971634,0.001,0.5039265231736378
91,0.42385177329643486,0.001,0.5501599215939545
92,0.44174022603895247,0.001,0.5326859549052313
93,0.43637752486872916,0.001,0.5254198085694086
94,0.41868069537521635,0.001,0.5133760099705582
95,0.4168439897679791,0.001,0.5336828184250546
96,0.4205218489022599,0.001,0.5203797397236106
97,0.5247342392955858,0.001,0.641934461191661
98,0.48200813965084627,0.001,0.5373641892289563
99,0.42990497707091657,0.001,0.5347606864981976
100,0.4197787928212549,0.001,0.4912370782407861
101,0.4122557726103006,0.001,0.48022288935525076
102,0.40875437302687734,0.001,0.4801408694134102
103,0.4325615325846623,0.001,0.5295024068505915
104,0.4116460074161746,0.001,0.5386857711440348
105,0.4067048653192127,0.001,0.4830218052618599
106,0.4007270686405221,0.001,0.4734845961536373
107,0.4032781084173733,0.001,0.5019403162149849
108,0.397076649456909,0.001,0.47950117399333525
109,0.39416725918189766,0.001,0.4796050463250552
110,0.39300443447127786,0.001,0.5053042616009559
111,0.39369076428954136,0.001,0.48297097588598037
112,0.38820849312949424,0.001,0.48950841451396965
113,0.39493166148355324,0.001,0.4850620712552752
114,0.3909919495435105,0.001,0.4739915447805839
115,0.39798979292210845,0.001,0.47804565744970756
116,0.3853475221039094,0.001,0.4794232612487739
117,0.38009740780923784,0.001,0.47290121557783127
118,0.3842928366562755,0.001,0.4683042221164458
119,0.3797181383850648,0.001,0.46021742645070973
120,0.38017633265441225,0.001,0.4636258687368538
121,0.3887119128839257,0.001,0.8065115018547578
122,0.3871977857707702,0.001,0.5263249416915913
123,0.3813598533881079,0.001,0.4657501058228688
124,0.3815876875341553,0.001,0.46300096393705487
125,0.37536848067622824,0.001,0.46083857776882414
126,0.3726344658541925,0.001,0.4652236260118939
127,0.3713334912491828,0.001,0.457433110345131
128,0.3635246767518447,0.001,0.45421025467655374
129,0.36484688766223866,0.001,0.4528741178748844
130,0.3636179445023389,0.001,0.4537718925466869
131,0.36269824575517595,0.001,0.453398643773495
132,0.3758277186413401,0.001,1.8129263533281696
133,0.4544293176882046,0.001,0.5085539720386766
134,0.3948867076758257,0.001,0.5013054451657079
135,0.36701766854708956,0.001,0.4628835167050208
136,0.3627430848854104,0.001,0.4502953709782781
137,0.35871170891314436,0.001,0.4404136071334014
138,0.3642232095457844,0.001,0.4430415255606098
139,0.3535287696676156,0.001,0.44422079762743555
140,0.35321597847127423,0.001,0.4356202218523357
141,0.3533398413781038,0.001,0.43956027516527063
142,0.35401823609760125,0.001,0.4362018990547347
143,0.34954651437469364,0.001,0.44689971427199465
144,0.37160306431583523,0.001,0.4795595409020187
145,0.3560920505179572,0.001,0.470369729181054
146,0.3490147000735568,0.001,0.43897424502108856
147,0.34721075228809084,0.001,0.44116377481469166
148,0.35218495837191943,0.001,0.4493051439792186
149,0.34949500474733175,0.001,0.442396608252016
150,0.35396467840548645,0.001,0.43923239373485706
151,0.34328225623701036,0.001,0.44741134700321017
152,0.3453539699008784,0.001,0.44389717980854915
153,0.3413544953176656,0.001,0.4379191292759074
154,0.3432717965435736,0.001,0.4760539460366297
155,0.3441748236565246,0.001,0.4421479281234618
156,0.33949981430142195,0.001,0.4470201624866618
157,0.3492956994120608,0.001,0.43116895841048647
158,0.3433134102637006,0.001,0.43185094869581736
159,0.3366822882257786,0.001,0.4364020994731358
160,0.32606563939876165,1e-04,0.4160225279389508
161,0.3218540877257426,1e-04,0.41596791029283287
162,0.31986569943501775,1e-04,0.4145486191816465
163,0.3187393141315155,1e-04,0.41574300424779553
164,0.31760233371835395,1e-04,0.41388540014030084
165,0.31658147943695797,1e-04,0.41385103422702507
166,0.3162115645623699,1e-04,0.41358285091405056
167,0.3154783063020903,1e-04,0.4130866388710002
168,0.3152004170817198,1e-04,0.4114013427779788
169,0.31466784589376645,1e-04,0.4109730175486556
170,0.31454766879683915,1e-04,0.41031151051073306
171,0.3140037452283594,1e-04,0.40996342985633105
172,0.3138888614233007,1e-04,0.4113842410393817
173,0.31350210739165235,1e-04,0.4101081874840048
174,0.31369659081869516,1e-04,0.4096155339993412
175,0.3125920808806862,1e-04,0.4109981077671665
176,0.31274466777277976,1e-04,0.41065495584922407
177,0.312717705888232,1e-04,0.40978946495547103
178,0.3116001410736251,1e-04,0.4096124108923908
179,0.3116958973948489,1e-04,0.40783591148475884
180,0.31173764829783096,1e-04,0.4079183066213453
181,0.31089968503135995,1e-04,0.40903911869038023
182,0.3109710501487722,1e-04,0.4080713889160058
183,0.3103860891664151,1e-04,0.4085603302663511
184,0.31006907802267175,1e-04,0.40839569690604927
185,0.31020100875613615,1e-04,0.4078619670376968
186,0.310486412847165,1e-04,0.4092981162141802
187,0.3096610534283304,1e-04,0.4090609092509885
188,0.3095806837081909,1e-04,0.40911279743395873
189,0.30897852970460027,1e-04,0.40852647835683636
190,0.3089895514944165,1e-04,0.40971683869030484
191,0.30885296553066094,1e-04,0.4104839378112071
192,0.3082600733668534,1e-04,0.4094256811620646
193,0.30819470950008665,1e-04,0.409327640688404
194,0.3083244044448912,1e-04,0.410947060953236
195,0.30782453754206296,1e-04,0.4133556985333466
196,0.3073968841243036,1e-04,0.4084201170901074
197,0.3074485899246845,1e-04,0.4101438681898277
198,0.3070484069512062,1e-04,0.40886082248031097
199,0.30703677805428653,1e-04,0.40993936503715955
200,0.3073459706201996,1e-04,0.40880028314725464
201,0.30616236201573893,1e-04,0.4090971545132891
202,0.30703328104363276,1e-04,0.408613119614784
203,0.3064978531340963,1e-04,0.40941351314615865
204,0.30640337938807677,1e-04,0.4099968170107101
205,0.3061656613939816,1e-04,0.41054353612730404
206,0.3061127972203432,1e-04,0.4108013786097444
207,0.3057047697840278,1e-04,0.408808653342371
208,0.3052090160625497,1e-04,0.4099724713132802
209,0.3048078194260597,1e-04,0.412469274825878
210,0.3057288524416304,1e-04,0.41052406002195646
211,0.3049595724676073,1e-04,0.41057587966342074
212,0.30471627368140464,1e-04,0.4124627450488249
213,0.3044702575839672,1e-04,0.41209597358218797
214,0.3045750764227405,1e-04,0.41123831011306977
215,0.30439159089756995,1e-04,0.4092582357589496
216,0.3038519467275167,1e-04,0.41073879948607434
217,0.30368705477911173,1e-04,0.4136803013630969
218,0.3040271935235594,1e-04,0.4127447909676737
219,0.3037524163415751,1e-04,0.4119099561158601
220,0.30381916494099137,1e-04,0.41241696987066184
221,0.303019514172962,1e-04,0.4121016524012945
222,0.3030498122277948,1e-04,0.41340457748722387
223,0.3031991295439681,1e-04,0.4113874680900819
224,0.3027773951900374,1e-04,0.41218260479096125
225,0.302857585712192,1e-04,0.41153383742121347
226,0.30222633381172553,1e-04,0.41132245376763654
227,0.30207116525505007,1e-04,0.4134464270052916
228,0.30236529105717375,1e-04,0.413280823132553
229,0.3021399424862616,1e-04,0.4110294928345134
230,0.3021793288668406,1e-04,0.4097630234298559
231,0.30216145031538205,1e-04,0.41315670336382115
232,0.3010734128429718,1e-04,0.4117300143343141
233,0.30183912567871135,1e-04,0.41218252992077686
234,0.30076970144645454,1e-04,0.4121869489493057
235,0.3010329135607198,1e-04,0.413048599946146
236,0.3006261458101961,1e-04,0.41468360720914305
237,0.30057014386678477,1e-04,0.4134749067105842
238,0.30061777058950406,1e-04,0.413633715692174
239,0.3002180745921184,1e-04,0.41539546314200226
240,0.2990371859872464,5e-05,0.41431523320604324
241,0.2991815697901028,5e-05,0.41489671335640715
242,0.29911898038129214,5e-05,0.4127900983606066
243,0.2995052889143069,5e-05,0.41268043348534533
244,0.2994450664090127,5e-05,0.41086730702349883
245,0.2990286616781323,5e-05,0.41029277294298855
246,0.2987739204131451,5e-05,0.4120473257976763
247,0.29885902486203875,5e-05,0.4116499803701423
248,0.2982129163502418,5e-05,0.41198090075526
249,0.29827377676349326,5e-05,0.41235236441920314
250,0.29857701531697795,5e-05,0.4128860723864925
251,0.29746606431363787,5e-05,0.4121027986592154
252,0.29782765082170054,5e-05,0.4108616156621022
253,0.2982159658651991,5e-05,0.41083634547898823
254,0.2980478639455186,5e-05,0.41042753405859417
255,0.2981747482548055,5e-05,0.4110925766798827
256,0.29880454713843535,5e-05,0.40981720761903007
257,0.2980800503768872,5e-05,0.4085747644094273
258,0.2975926920771599,5e-05,0.40871704667998404
259,0.2977735987029125,5e-05,0.4096599323639078
260,0.29791754261427317,5e-05,0.40917656308895833
261,0.2973512402668442,5e-05,0.4102880962413557
262,0.29704349994966667,5e-05,0.4096102534267126
263,0.2975689562940106,5e-05,0.41194902588655286
264,0.2972738565397017,5e-05,0.41315518076048546
265,0.29681819093596074,5e-05,0.41126764453516046
266,0.2970142095666571,5e-05,0.4114404455728666
267,0.29720592176176835,5e-05,0.4116754340849328
268,0.2971590066847113,5e-05,0.4115904575762755
269,0.2967064046521777,5e-05,0.4125800331433614
270,0.29713583668482674,5e-05,0.41220085926958033
271,0.29682760255545687,5e-05,0.4125750410050499
272,0.2971397956314775,5e-05,0.4113625137655585
273,0.29676173020576696,5e-05,0.41103001926549765
274,0.2961549404048428,5e-05,0.4097485057098678
275,0.29688868594845547,5e-05,0.4100978849707423
276,0.296641341727419,5e-05,0.4123463305036994
277,0.296408998213478,5e-05,0.4108399780253799
278,0.29703840213952604,5e-05,0.4108512098571355
279,0.29638385334887457,5e-05,0.4100480963364531
280,0.2962037444729166,5e-05,0.41108534729618823
281,0.2958426794286856,5e-05,0.4122873270066702
282,0.29638781575198025,5e-05,0.4120152621042161
283,0.2963821200519493,5e-05,0.4108937655790125
284,0.2959223563984497,5e-05,0.41247417506410655
285,0.29578587051826655,5e-05,0.41273009669673333
286,0.2953955469672213,5e-05,0.4128460679275189
287,0.295770434528282,5e-05,0.41340551474533177
288,0.2953758052329427,5e-05,0.41377140445445343
289,0.29569135936572377,5e-05,0.41230182098452495
290,0.2956363014185551,5e-05,0.4123006839703102
291,0.29537176509800644,5e-05,0.4131427165624258
292,0.29582334286773326,5e-05,0.41131375329221387
293,0.2953868365472125,5e-05,0.4132572641857496
294,0.29628196281870617,5e-05,0.41427123933992177
295,0.2953197765596134,5e-05,0.41441334651704
296,0.29513624548604805,5e-05,0.4135923890380172
297,0.29504380866731567,5e-05,0.4147913065502849
298,0.2949766327732617,5e-05,0.41574430879939017
299,0.2947014894374867,5e-05,0.4149965569856391
300,0.29508872952350634,5e-05,0.4136284204676958
301,0.2944579832639891,5e-05,0.4155118211125775
302,0.2955805408125071,5e-05,0.41511518265596536
303,0.2950373821190952,5e-05,0.4156921408888303
304,0.29459825434635595,5e-05,0.41701222371257257
305,0.294914298527634,5e-05,0.41680636415150174
306,0.2950556670728418,5e-05,0.41557075695028023
307,0.2944372476068969,5e-05,0.4152906016186551
308,0.29472988267842026,5e-05,0.41446877523125214
309,0.29461785728476714,5e-05,0.4135674060234846
310,0.2946185649363036,5e-05,0.41413577014108116
311,0.2943742362801562,5e-05,0.41513111535339897
312,0.29409148951166686,5e-05,0.41358126467872924
313,0.2943270015194244,5e-05,0.41356134422343976
314,0.29422217722713334,5e-05,0.41321737590597096
315,0.29373691138840213,5e-05,0.4154011305311318
316,0.29349691505284653,5e-05,0.4136104391962098
317,0.29424733161619027,5e-05,0.4135080999389118
318,0.2935795576609287,5e-05,0.4138330445173011
319,0.2936504205938467,5e-05,0.4128457350773854
320,0.2930583009861179,1e-05,0.41280195090147825
321,0.29272031691885486,1e-05,0.41306810673599537
322,0.29346033462236837,1e-05,0.41286877208081296
323,0.2926012579466879,1e-05,0.41349231751882587
324,0.29290521943692077,1e-05,0.41335905714384835
325,0.29292621717010575,1e-05,0.4132706037742904
326,0.2929106724170065,1e-05,0.41302945078416525
327,0.2929697466879776,1e-05,0.4135309850540554
328,0.2921847280153294,1e-05,0.4136548593467727
329,0.2924942650745824,1e-05,0.41333300166762166
330,0.29214387072115827,1e-05,0.41315413422719544
331,0.2924660481128496,1e-05,0.4129484376391849
332,0.29214243007074925,1e-05,0.4135070777998007
333,0.2923781412471201,1e-05,0.41346685605619865
334,0.2925274165481636,1e-05,0.41363881396050617
335,0.2926745859464419,1e-05,0.4136319028518068
336,0.29238457701255366,1e-05,0.4135398946060024
337,0.2922435432826121,1e-05,0.41379574827245763
338,0.29219766790719376,1e-05,0.41369685246830895
339,0.29203415039888364,1e-05,0.4137096329852267
340,0.29207099144606247,1e-05,0.4132258761266637
341,0.2922267645751078,1e-05,0.4133879657801207
342,0.29202057451931474,1e-05,0.413594036757409
343,0.2921637716059832,1e-05,0.41366292265851523
344,0.29246388798214723,1e-05,0.41383155608882927
345,0.2923010364174843,1e-05,0.4135715947648273
346,0.29258665350294605,1e-05,0.41318801007062156
347,0.2922002787596172,1e-05,0.41331772370074554
348,0.29245729306616736,1e-05,0.41331809417774934
349,0.29208888159584756,1e-05,0.4137924034699817
350,0.2922024712273755,1e-05,0.41365902637883045
351,0.2920536506421787,1e-05,0.41373820152215207
352,0.2915870839941133,1e-05,0.41343176809823956
353,0.2924289397664906,1e-05,0.4132597792409408
354,0.29143727424832966,1e-05,0.41315614283468427
355,0.2923220566560313,1e-05,0.4129699319792837
356,0.2924531884107393,1e-05,0.4134100313505764
357,0.29217594554743814,1e-05,0.41329527338499267
358,0.29211502337885886,1e-05,0.4136629865589903
359,0.2916987275647134,1e-05,0.4133529989875882
360,0.2919286137696394,1e-05,0.4133919373902575
361,0.29161405348286185,1e-05,0.41349365912195646
362,0.29168874831850994,1e-05,0.4137470483242928
363,0.2915999006825624,1e-05,0.41360046654134186
364,0.29234048939242807,1e-05,0.4134345748479762
365,0.2921075968398261,1e-05,0.41319435232701296
366,0.29193721028025615,1e-05,0.4136147221389731
367,0.29218319496235895,1e-05,0.41351372532862957
368,0.2912684179765662,1e-05,0.41390159331079923
369,0.2920666549777247,1e-05,0.41371306278377273
370,0.2915247714857465,1e-05,0.4138059434283194
371,0.2915874503783344,1e-05,0.4138690201778977
372,0.2916603424807185,1e-05,0.4136259074069972
373,0.29189288908058836,1e-05,0.4139283725577125
374,0.29173187719485194,1e-05,0.41427109600494266
375,0.2918114556172459,1e-05,0.4143204679053416
376,0.2916015132339959,1e-05,0.4147434132593172
377,0.2917158063693145,1e-05,0.41452837577197543
378,0.2920314305529152,1e-05,0.4145702043478707
379,0.2924841410413231,1e-05,0.4140314343199613
380,0.29207622206088196,1e-05,0.4144735515040934
381,0.29153795716996045,1e-05,0.41431905871959573
382,0.2919119829215954,1e-05,0.41442348505999593
383,0.2916226455384923,1e-05,0.41426007831265416
384,0.2918440429205747,1e-05,0.4144052132062777
385,0.2914145101898724,1e-05,0.4147620052291006
386,0.2916309723688155,1e-05,0.4139865710851922
387,0.2915643508901301,1e-05,0.41406024261791274
388,0.29138694119822117,1e-05,0.4145989694573858
389,0.29147298365216895,1e-05,0.4140959523589455
390,0.2915212700201064,1e-05,0.4141263793027232
391,0.2915171400173423,1e-05,0.4140685819751047
392,0.2915099967539925,1e-05,0.4138360635654346
393,0.2916493965792902,1e-05,0.4144512449068759
394,0.2913492789741644,1e-05,0.4149949152497251
395,0.2915478195111776,1e-05,0.41464492812886966
396,0.2914284539130545,1e-05,0.4145983764410326
397,0.29176161891406344,1e-05,0.4149379238889024
398,0.2915735555063818,1e-05,0.4148630953586853
399,0.2913108173873007,1e-05,0.4149475576334478
