epoch,loss,lr,val_loss
0,64.02923199196452,0.001,5.232040466642441
1,3.5262034750476325,0.001,3.475834792185014
2,3.0456449039203606,0.001,3.0071981677370796
3,2.764431529438373,0.001,2.711126674249519
4,2.5586542450275616,0.001,2.5344986455320853
5,2.4144733572743604,0.001,2.4103623406153694
6,2.3009701223717522,0.001,2.3069817915539637
7,2.2146172763146077,0.001,2.245057659873324
8,2.1184379630482075,0.001,2.1102042597079675
9,2.040297961726631,0.001,2.033342683637464
10,1.9783852929921495,0.001,1.9398325643330774
11,1.9070024183116008,0.001,1.8788115534849916
12,1.8570312771600546,0.001,1.8582122198556534
13,1.7989146887641592,0.001,1.7612461331881766
14,1.7630294155828732,0.001,1.8307764189583915
15,1.699052978422224,0.001,1.6803979034436103
16,1.6559945142146237,0.001,1.6405263833864623
17,1.6068866965696984,0.001,1.7022350626102285
18,1.5765492141861277,0.001,1.580868498699085
19,1.527268219239933,0.001,1.5396532972500285
20,1.4829760267562473,0.001,1.4940699338912964
21,1.4601231819575595,0.001,1.6627579941252484
22,1.424865030750786,0.001,1.4424970815847586
23,1.372830479722662,0.001,1.3940865387480845
24,1.346065476690371,0.001,1.3528642955127064
25,1.3201017502656918,0.001,1.288829584379454
26,1.2969879950444723,0.001,1.290754095007554
27,1.2502671059259434,0.001,1.2706062198452355
28,1.3092135160239702,0.001,1.5097902827588134
29,1.2404317020140971,0.001,1.1922473968839706
30,1.219330214962517,0.001,1.4401164561164885
31,1.201901225085111,0.001,1.1606660034205463
32,1.1334837948538594,0.001,1.1190811631148694
33,1.1162383485700667,0.001,1.1178500357742014
34,1.0799226441334204,0.001,1.0921933393987757
35,1.0748823398781806,0.001,1.273560703797997
36,1.0618096823544847,0.001,1.0569686209986722
37,1.0280473281427758,0.001,1.0677984807175251
38,1.0065876724793739,0.001,1.0863996236327378
39,1.0130604763620907,0.001,1.0089153829228463
40,0.9875536312147514,0.001,1.0013061975113366
41,0.9585744757013223,0.001,0.9568230318746972
42,0.960643431575028,0.001,0.955880315607579
43,1.308041993182959,0.001,1.1918384982812358
44,1.045658129392211,0.001,1.072374855842983
45,0.9653676001681495,0.001,0.9389501019947931
46,0.9376152375924218,0.001,0.9164271122240192
47,0.9012506435212401,0.001,0.9097392786116827
48,0.8949312073053773,0.001,0.8876053704718365
49,0.8686420081816998,0.001,0.908586655651127
50,0.8630704471130961,0.001,0.8985043421982185
51,0.8448558594148183,0.001,0.9264115672774297
52,0.8316415671220759,0.001,0.882049379431603
53,0.8217967859248525,0.001,0.8433591143504994
54,0.8044193141239205,0.001,0.8172645116251255
55,0.8044764964850908,0.001,0.8648126861763737
56,0.9078521694719177,0.001,2.3543769251579176
57,0.8686426168250054,0.001,0.8043256621409874
58,0.7909062639954164,0.001,0.8166611519866315
59,0.7816110489909182,0.001,0.7750727683881075
60,0.7517086937255466,0.001,0.7749122849916092
61,0.756975400847258,0.001,0.7830614837286862
62,0.7478906650518634,0.001,0.7811137046593036
63,0.7387393783662737,0.001,0.8673023231701501
64,0.7285214462845596,0.001,0.7400332792845472
65,0.7306000556527954,0.001,0.9341935780824688
66,0.7408892165139779,0.001,0.775143877189592
67,0.710284553237797,0.001,0.9152243056045689
68,0.7093971032150013,0.001,0.7095611874814813
69,0.7431804336530646,0.001,12.174366587684268
70,0.8467353253634935,0.001,0.788432434565619
71,0.7298655752668676,0.001,0.7719266805102619
72,0.6781979868399728,0.001,0.6948324460320491
73,0.678521744676472,0.001,0.7066166265130503
74,0.6738270757739077,0.001,0.7343589481699881
75,0.6847908930065706,0.001,0.6682546423362182
76,0.6464187361530422,0.001,0.6894921683436656
77,0.6434061425862853,0.001,0.68646806639594
78,0.6304806924050617,0.001,0.7170783675622142
79,0.66185551067603,0.001,0.707525293876152
80,0.6360763873636108,0.001,0.6502624153323768
81,0.6180175386138798,0.001,0.6524322438347447
82,0.6139788182125878,0.001,0.6877272462752795
83,0.6227445184569997,0.001,0.7108571001998553
84,0.6214249510433256,0.001,0.6768668198830986
85,0.6353454657436646,0.001,0.6967106019668137
86,0.612295897504718,0.001,0.6968124534172441
87,0.607892316026786,0.001,0.6401921201550055
88,0.7386277195104619,0.001,0.8478705311527277
89,0.6710506362706116,0.001,0.6969367741311072
90,0.6208038944558999,0.001,0.7607965621248636
91,0.5913277260728718,0.001,0.6202346638055996
92,0.5819224850418642,0.001,0.614419571834795
93,0.5892262804446761,0.001,0.6209204255997598
94,0.5697765485527589,0.001,0.6118070142609733
95,0.5691775229481078,0.001,0.6241463298503036
96,0.5684157262757882,0.001,0.6472436930682208
97,0.7624538522405723,0.001,1.1071319546325173
98,0.6254905866286189,0.001,0.6599556096425542
99,0.5938908476190469,0.001,0.6337044348741283
100,0.5818906991752153,0.001,0.6249932996554725
101,0.5664542558574185,0.001,0.609853204152759
102,0.554510892512872,0.001,0.6028832769838847
103,0.5456340981205714,0.001,0.5885624548029562
104,0.5466319457771852,0.001,0.5949547589975894
105,0.541871247064207,0.001,0.6133864156834714
106,0.5393819188334278,0.001,0.5741930295601775
107,0.5273583280978743,0.001,0.5931194378602459
108,0.5523245498998878,0.001,7.014083549936459
109,0.5744755324936405,0.001,0.6741146565711023
110,0.6069254113226822,0.001,0.5948918589907417
111,0.5367065807900477,0.001,0.5731189985839863
112,0.5246427046883967,0.001,0.5613507610797268
113,0.5256687917352951,0.001,0.5940038772009821
114,0.5187581264481103,0.001,0.5599357328513107
115,0.5245778216529138,0.001,0.5862441168021665
116,0.5176043134067476,0.001,0.5696212907095213
117,0.5178200977364766,0.001,0.5796058527751319
118,0.5126770330765813,0.001,0.5775865795836332
119,0.5066656173811745,0.001,0.597828736790052
120,0.5099054825367387,0.001,0.5835446932064213
121,0.5163738151493761,0.001,0.5777888525867094
122,0.5082968170802618,0.001,0.5769807450866453
123,0.5025682865651613,0.001,0.5592133830873203
124,0.49194778317643195,0.001,0.5584283182673165
125,0.49521083069830824,0.001,0.5533788872348142
126,0.4947820248984799,0.001,0.5429682263689766
127,0.4869542933001961,0.001,0.5473911507556184
128,0.48261528853903113,0.001,0.5420930545149009
129,0.48185457043426555,0.001,0.5390447794317125
130,0.48381129321978267,0.001,0.546590887364887
131,0.49092824941443414,0.001,0.5744413258639696
132,0.4939258112428115,0.001,0.5585092531668173
133,0.48624024424970763,0.001,0.5617034007223416
134,0.4747886548644489,0.001,0.5472294695512362
135,0.4727654022347067,0.001,0.5469037247593952
136,0.48114322571410345,0.001,1.841890863163284
137,0.5042717226387299,0.001,0.5503266543495149
138,0.48314951529207917,0.001,0.5449071315187899
139,0.4699402139666154,0.001,0.5472176891189438
140,0.48691887032125414,0.001,0.5552092089079215
141,0.47059631854602973,0.001,0.5367394316380548
142,0.46269976493624065,0.001,0.5338012190629157
143,0.4616365873629285,0.001,0.5600728637309915
144,0.48934554347057935,0.001,0.536467528059369
145,0.47608106222349345,0.001,0.6637768983227252
146,0.4731205903070489,0.001,0.5465155253846059
147,0.4701458421564594,0.001,0.5609049242435735
148,0.4540286809206009,0.001,0.5312663720227884
149,0.45330487114866985,0.001,0.5358303836720637
150,0.45671581008385137,0.001,0.5312986600583124
151,0.45005205842023044,0.001,0.5268889752287356
152,0.44735252657501967,0.001,0.5174229775616561
153,0.45325116997527093,0.001,0.5281972241907966
154,0.568522678668966,0.001,0.7175745322744205
